Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2023-07-03,92.46538543701172,84.70463562011719,68.56130981445312,79.63712310791016,91.13552856445312,109.66340637207031,92.83769989013672,101.9578857421875,76.38716125488281,103.19871520996094,96.23446655273438,55.43476486206055
2023-07-05,92.0484390258789,84.7138900756836,68.27680969238281,78.5050277709961,90.69859313964844,109.43399810791016,92.8469467163086,101.9764175415039,76.36825561523438,102.25873565673828,95.32002258300781,55.27328109741211
2023-07-06,91.45147705078125,84.7416763305664,67.84060668945312,77.13165283203125,89.9577407836914,108.9273452758789,92.88399505615234,102.03202056884766,76.32096862792969,100.97097778320312,93.97189331054688,54.969322204589844
2023-07-07,91.47040557861328,84.75092315673828,67.80268859863281,76.3985595703125,89.84376525878906,108.97515869140625,92.89323425292969,102.03202056884766,76.40606689453125,100.58561706542969,93.40625762939453,54.969322204589844
2023-07-10,91.72626495361328,84.76946258544922,68.03975677490234,76.18514251708984,90.30917358398438,109.4817886352539,92.90251922607422,102.05057525634766,76.51956176757812,101.03678894042969,93.52882385253906,55.22579574584961
2023-07-11,91.92525482177734,84.77873229980469,68.18199157714844,76.83470153808594,90.49917602539062,109.51045989990234,92.91177368164062,102.05057525634766,76.51010131835938,101.25297546386719,94.00960540771484,55.26377868652344
2023-07-12,92.67384338378906,84.79725646972656,68.72251892089844,77.88329315185547,91.38247680664062,110.31343078613281,92.9302978515625,102.07835388183594,76.7370376586914,102.47493743896484,95.05604553222656,55.69123840332031
2023-07-13,93.25188446044922,84.83428955078125,69.13978576660156,78.75558471679688,92.14234161376953,111.02082061767578,92.96733093261719,102.13396453857422,76.95451354980469,103.53707885742188,96.05534362792969,56.090179443359375
2023-07-14,92.8064956665039,84.84354400634766,68.81733703613281,78.27304077148438,91.68643951416016,110.52372741699219,92.97660827636719,102.14323425292969,76.75595092773438,103.03890228271484,95.48970794677734,55.83371353149414
2023-07-17,92.91075134277344,84.85279846191406,68.89320373535156,78.25447845458984,91.83839416503906,110.65757751464844,92.9951171875,102.15251922607422,76.78431701660156,103.1705322265625,95.5368423461914,55.909706115722656
2023-07-18,92.9865493774414,84.85279846191406,68.97856140136719,78.76485443115234,91.94288635253906,110.68624877929688,93.0043716430664,102.16178131103516,76.78431701660156,103.4713134765625,95.97049713134766,55.93820571899414
2023-07-19,93.27082061767578,84.871337890625,69.13978576660156,80.08255767822266,92.2563247680664,110.85830688476562,93.02289581298828,102.18031311035156,76.81269836425781,104.383056640625,97.05464172363281,56.042686462402344
2023-07-20,92.78755187988281,84.91761016845703,68.81733703613281,78.75558471679688,91.52495574951172,110.35167694091797,93.0599365234375,102.2266616821289,76.71812438964844,103.05772399902344,95.87621307373047,55.74821472167969
2023-07-21,92.85389709472656,84.91761016845703,68.86476135253906,78.87621307373047,91.60094451904297,110.35167694091797,93.06920623779297,102.23592376708984,76.72757720947266,103.11410522460938,95.90449523925781,55.75772476196289
2023-07-24,92.6833267211914,84.92689514160156,68.75096130371094,78.52359008789062,91.38247680664062,110.12226867675781,93.08770751953125,102.24518585205078,76.6330337524414,102.81332397460938,95.55567932128906,55.64374542236328
2023-07-25,92.57908630371094,84.93614196777344,68.67510223388672,78.15240478515625,91.21150970458984,110.0075454711914,93.09696960449219,102.25447082519531,76.6235580444336,102.66291046142578,95.3765640258789,55.577239990234375
2023-07-26,92.88231658935547,84.94541931152344,68.90270233154297,78.16168975830078,91.52495574951172,110.2943115234375,93.115478515625,102.27298736572266,76.69920349121094,102.89793395996094,95.47083282470703,55.71973419189453
2023-07-27,92.08633422851562,84.99170684814453,68.31475067138672,76.2872085571289,90.52764892578125,109.67298889160156,93.15252685546875,102.31006622314453,76.58573913574219,101.14958953857422,93.6136703491211,55.33977508544922
2023-07-28,92.4464340209961,85.00099182128906,68.55184173583984,76.72335052490234,90.82209777832031,109.95018768310547,93.17106628417969,102.33788299560547,76.68976593017578,101.53495788574219,94.0944595336914,55.50124740600586
